Name,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Samuele Ricci,20, M(C),,,17(4),1,1,0.4,0.3,0.4,2,-,0.6,0.5,6.57,1533
Alessio Cragno,27, GK,,,35,-,-,-,-,-,0.2,-,-,-,6.57,3150
Riccardo Saponara,30, AM(CL),,,13(16),3,3,1.3,0.7,0.7,0.8,0.1,0.7,1.1,6.57,1287
Grigoris Kastanos,24, AM(CR),,,16(11),1,1,1,1,0.8,1.3,0.1,0.5,1,6.57,1346
Matias Viña,24, D(L),M(L),,18(8),-,1,0.5,0.4,0.5,0.8,0.1,0.2,1.2,6.57,1566
Matteo Politano,28, AM(CLR),FW,,20(13),3,4,1.3,1,0.6,0.8,0.1,0.6,0.9,6.56,1659
Jean-Victor Makengo,23, AM(CL),,,26(7),1,3,1,0.8,1.2,1.2,-,0.6,1.2,6.56,2360
Rogerio,24, D(L),M(L),,19(4),-,1,0.6,1.2,0.6,1.5,-,0.7,0.8,6.56,1733
Ainsley Maitland-Niles,24, D(LR),M(CLR),,7(1),-,-,0.4,0.6,0.8,0.1,0.1,0.4,0.8,6.56,493
Ridgeciano Haps,28, D(L),M(L),,24(1),1,1,0.4,0.5,0.6,1.7,0.1,0.2,1.4,6.56,2062
Denis Zakaria,25, D(C),DMC,,6(3),1,1,1,0.3,0.2,0.4,-,0.8,1.2,6.56,598
Stephan El Shaarawy,29, AM(CLR),FW,,8(19),3,-,1.4,1.1,0.7,0.4,0.1,0.5,0.8,6.56,1047
Marash Kumbulla,22, D(C),,,13(4),-,-,0.4,0.2,0.1,0.6,-,0.1,0.4,6.56,1030
Armando Izzo,30, D(C),,,6(5),-,-,0.5,-,-,1.1,-,0.2,0.3,6.56,526
Kelvin Amian,24, D(CLR),,,31(1),1,1,0.8,0.4,0.7,0.4,-,0.6,0.8,6.56,2652
Andrea Cambiaso,22, D(R),M(L),,21(5),1,4,0.5,0.6,1,0.6,-,0.8,1.3,6.56,1795
Daniele Rugani,27, D(C),,,9(3),-,-,0.2,0.1,-,0.1,-,0.2,0.1,6.56,881
Lorenzo De Silvestri,34, D(R),M(R),,27(4),3,2,0.5,0.7,0.2,0.9,0.1,0.5,1,6.55,2300
Marco Silvestri,31, GK,,,35,-,-,-,0.1,-,0.2,-,-,-,6.55,3150
Thomas Strakosha,27, GK,,,23,-,-,-,-,-,-,-,-,-,6.55,2070
Isaac Success,26, AM(LR),FW,,11(11),2,7,1.1,0.7,0.9,1.8,0.2,1.2,1.7,6.55,911
Nehuen Pérez,21, D(C),,,19(1),-,1,0.5,0.3,0.4,0.5,-,0.2,0.7,6.54,1695
David Zima,21, D(C),,,13(7),-,1,0.3,0.3,0.3,0.3,0.1,0.3,0.5,6.54,1310
Eljif Elmas,22, M(CLR),,,12(25),3,5,0.9,0.6,0.6,0.8,0.1,0.6,0.6,6.54,1601
Alessandro Berardi,31, Goalkeeper,,,1,-,-,-,-,-,-,-,-,-,6.54,90
Diego Godín,36, D(C),,,9(2),-,1,0.6,0.2,0.9,0.3,-,-,0.4,6.54,819
Rade Krunic,28, M(CL),,,15(13),-,2,0.4,0.6,0.4,1,-,0.3,1,6.54,1414
Emmanuel Gyasi,28, M(LR),FW,,35(1),6,-,1.1,0.6,0.9,1.4,0.6,1.4,2.3,6.54,3045
Ciprian Tatarusanu,36, GK,,,6,-,-,-,-,-,-,-,-,-,6.54,540
Manolo Portanova,22, AM(CL),,,17(7),1,-,1.2,0.4,1,1.1,0.2,1,2.2,6.53,1333
Matteo Lovato,22, D(C),,,14(2),-,-,0.4,0.3,0.2,0.9,-,0.3,0.4,6.53,1243
Niki Mäenpää,37, GK,,,16(1),-,1,-,0.1,-,0.1,-,0.1,-,6.53,1485
Arthur Cabral,24, FW,,,8(6),2,2,1.6,0.5,0.6,0.7,0.1,0.6,1.2,6.53,750
Gian Marco Ferrari,30, D(C),,,35(1),1,-,0.7,0.2,0.2,1,-,0.1,0.6,6.53,3127
Albin Ekdal,32, M(C),,,19(7),1,-,0.5,0.3,0.6,1.5,-,0.4,0.5,6.53,1641
Mattia Destro,31, FW,,,21(6),9,1,2,0.4,0.4,1.1,0.7,0.9,2.4,6.53,1754
Roberto Pereyra,31, M(CLR),FW,,22(2),3,5,1.3,1,0.9,1.4,-,1.1,2.3,6.53,1799
Antonio Vacca,32, M(C),,,15(6),-,1,-,0.2,0.7,0.4,-,0.4,0.3,6.53,1070
Maya Yoshida,33, D(CR),,,19(7),2,3,0.3,0.3,0.1,0.3,-,0.2,0.3,6.53,1823
Martin Erlic,24, D(C),,,30,2,-,0.5,0.2,0.1,0.7,-,0.1,0.5,6.53,2579
Gaetano Castrovilli,25, M(C),,,16(7),1,1,0.7,0.6,1.1,1.6,-,0.8,1.9,6.52,1400
Adrien Silva,33, M(C),,,12(5),-,1,0.5,0.5,0.6,1,-,0.6,1.3,6.52,1086
Miguel Veloso,36, M(C),,,17(5),-,3,0.8,1.1,0.3,0.3,-,0.3,0.5,6.52,1347
Gary Medel,34, D(C),DMC,,32(1),-,1,0.1,0.1,0.3,0.9,-,0.1,0.2,6.52,2831
Aimar Sher,19, Midfielder,,,0(1),-,-,-,-,-,-,-,-,1,6.52,45
Fabiano Parisi,21, D(L),,,16(9),-,1,0.6,0.4,1.2,1.2,-,0.7,1.7,6.52,1474
Elseid Hysaj,28, D(LR),M(R),,24(5),1,-,0.1,0.4,0.6,0.6,0.1,0.3,0.5,6.52,2031
Manuel Lazzari,28, D(R),M(R),,16(15),3,3,0.4,0.4,0.9,1.4,0.1,0.2,0.8,6.51,1655
Nikola Maksimovic,30, D(CR),M(R),,13(1),-,-,0.2,0.1,0.1,0.6,-,0.2,0.3,6.51,1116
Petko Hristov,23, D(C),,,13(4),1,1,0.1,0.2,0.1,1.1,-,0.1,0.2,6.51,1245
Felipe Caicedo,33, FW,,,1(8),1,2,1.3,0.7,0.1,0.2,0.4,-,0.9,6.51,279
Juan Jesus,30, D(CL),,,14(7),1,-,0.2,0.2,-,0.1,0.1,-,0.1,6.51,1273
Jacopo Dezi,30, Midfielder,,,0(1),-,-,1,1,1,-,-,-,-,6.51,16
Tolgay Arslan,31, M(C),,,22(8),1,1,0.8,0.5,0.7,1.2,-,0.5,0.9,6.51,1677
Razvan Marin,26, M(C),,,31(5),-,5,1.1,1.9,0.6,0.9,-,0.9,1.5,6.5,2817
Adama Soumaoro,29, D(CR),,,26(2),-,-,0.3,-,0.3,0.6,-,0.2,0.5,6.5,2267
Diego Coppola,18, Defender,,,3(1),-,-,0.3,-,-,0.3,-,0.3,0.5,6.5,249
Gianluca Busio,20, M(C),,,23(6),1,2,0.5,0.6,0.4,0.6,-,0.5,1.1,6.49,1956
Lorenzo Tonelli,32, D(C),,,8(6),-,-,0.5,0.4,0.3,1.7,0.1,0.2,0.5,6.49,868
Lucas Leiva,35, D(C),M(C),,19(16),-,1,0.1,0.2,0.1,0.5,-,0.2,0.1,6.49,1698
Tommaso Augello,27, D(L),,,25(11),1,1,0.2,0.5,0.6,0.6,-,0.4,0.8,6.49,2398
Sofian Kiyine,24, AM(CL),,,14(12),1,-,0.8,0.7,2.1,0.4,-,1.2,1.5,6.49,1239
David Okereke,24, AM(CR),FW,,24(8),7,-,1.3,0.4,0.8,1,0.3,0.9,1.7,6.49,2064
Nicolas Haas,26, M(C),,,11(5),-,2,0.4,0.8,0.1,0.7,0.1,0.5,1.1,6.49,1007
Lorenzo Montipò,26, GK,,,34,-,-,-,-,-,0.1,-,-,-,6.49,3060
Marko Pjaca,27, AM(CL),FW,,13(11),3,-,0.9,0.6,1,0.6,0.1,1.3,1.4,6.48,1146
Alessandro Deiola,26, M(C),,,28(5),4,1,0.8,0.4,0.2,0.6,-,0.3,0.9,6.48,2147
Lazar Samardzic,20, Midfielder,,,1(21),2,2,0.8,0.9,0.7,0.1,-,0.4,0.6,6.48,472
Leonardo Pavoletti,33, FW,,,14(19),5,1,1.1,0.5,0.2,0.9,0.1,0.4,1.2,6.48,1508
Arthur,25, DMC,,,11(9),-,-,0.1,0.3,0.5,1.6,-,0.2,0.4,6.48,957
Cristian Ansaldi,35, D(CLR),M(CLR),,5(14),-,3,0.4,0.9,0.4,0.2,0.1,0.2,0.8,6.48,678
Ignacio Pussetto,26, AM(CLR),FW,,11(17),4,4,1.1,0.5,0.9,1,0.3,0.8,1.4,6.48,1202
Bartlomiej Dragowski,24, GK,,,7,-,-,-,-,-,-,-,-,-,6.48,557
Tomás Rincón,34, M(CR),,,13(4),-,-,0.1,0.2,0.9,1.8,-,0.8,0.6,6.48,1171
Pietro Ceccaroni,26, D(C),,,35,2,1,0.5,0.2,0.1,0.7,-,0.1,0.4,6.47,3122
Arkadiusz Reca,26, D(L),M(L),,22(3),-,2,0.3,0.5,0.5,0.5,-,0.3,1.5,6.47,1779
Roberto Gagliardini,28, DMC,,,6(12),2,2,0.4,0.3,0.2,0.9,-,0.4,0.7,6.47,640
Ante Rebic,28, AM(CLR),FW,,6(18),2,2,1.3,1.2,0.7,0.4,0.3,0.7,1.4,6.47,876
Lassana Coulibaly,26, M(CL),,,29(2),-,-,0.7,0.3,1.1,1.6,-,0.6,1.1,6.47,2341
Riccardo Sottil,23, AM(LR),,,14(10),3,2,0.9,0.6,1.1,1.7,0.3,0.6,1.1,6.47,1245
Federico Bonazzoli,25, AM(C),FW,,19(13),10,-,1.8,0.3,0.5,2.1,0.2,0.8,1.9,6.47,1867
Dimitrije Kamenovic,21, Defender,,,0(1),-,-,1,-,-,1,-,1,-,6.47,45
Vid Belec,32, GK,,,21(2),-,-,-,-,-,-,-,-,-,6.47,1936
Cristian Molinaro,38, D(L),M(L),,6(2),-,1,-,0.6,0.6,1,0.1,0.4,0.8,6.47,549
Rey Manaj,25, FW,,,19(11),5,-,1.8,0.4,0.7,2.1,0.4,2,2.4,6.47,1768
Giuseppe Pezzella,24, D(L),M(L),,10(11),-,2,0.4,0.4,0.4,1.4,0.1,0.6,0.9,6.46,1068
Kevin Bonifazi,26, D(C),,,14(8),-,-,0.4,0.2,0.8,0.5,-,0.2,0.5,6.46,1209
Samuele Ricci,20, M(C),,,9(3),-,-,0.3,0.3,0.3,1.1,0.2,0.3,0.5,6.46,725
Giulio Maggiore,24, M(C),,,33(2),2,3,1.2,0.9,0.5,1.9,-,0.8,2.1,6.46,2835
Norbert Gyömbér,29, D(CR),DMC,,30(1),-,-,0.3,0.2,0.1,0.5,-,0.2,0.4,6.46,2566
Cristian Volpato,18, Midfielder,,,0(3),1,-,0.3,0.3,0.3,0.3,-,0.3,0.7,6.46,36
Matteo Lovato,22, D(C),,,3(3),-,1,0.2,0.3,-,0.2,-,0.3,1,6.46,303
Riccardo Gagliolo,32, D(CL),,,12(5),-,1,0.5,0.1,0.2,0.7,-,0.2,0.4,6.46,1135
Salvador Ferrer,24, D(R),,,14(13),-,2,0.2,0.6,0.3,0.4,-,0.4,0.4,6.45,1489
Ivan Radovanovic,33, D(C),DMC,,12(2),1,1,1.3,0.4,0.1,0.7,-,0.1,0.3,6.45,1055
Federico Di Francesco,27, M(LR),FW,,17(9),5,-,1,0.5,0.5,1,0.5,1.2,1.5,6.45,1378
Leo Østigård,22, D(C),,,13(2),-,-,0.5,0.1,0.1,0.4,0.2,-,0.2,6.45,1172
Luca Ceppitelli,32, D(C),,,16(8),1,1,0.3,0.1,0.1,0.5,-,0.1,0.3,6.44,1445
Hans Hateboer,28, D(R),M(R),,16(5),-,-,0.8,0.6,0.2,0.3,0.1,0.4,1,6.44,1391
Stefan Strandberg,31, D(C),DMC,,11,-,-,0.8,0.2,0.2,0.2,0.1,0.1,0.3,6.44,934
Matteo Gabbia,22, D(C),,,6(2),-,-,0.1,0.1,-,0.3,-,-,0.3,6.44,537
Dejan Kulusevski,22, AM(CR),FW,,5(15),1,3,0.9,0.5,0.9,0.5,0.2,1.2,2.1,6.43,762
Krzysztof Piatek,26, FW,,,9(5),3,-,1.6,0.4,0.2,1.1,0.2,0.5,1.6,6.43,737
Michaël Cuisance,22, AM(C),,,13,-,-,0.5,0.8,1.5,0.7,0.1,2,1,6.43,930
Nicola Sansone,30, AM(LR),FW,,6(21),2,3,0.9,0.6,0.5,0.8,0.2,0.6,0.9,6.43,883
Kostas Manolas,30, D(C),,,3(1),-,-,-,-,-,-,-,-,-,6.43,312
Nicolò Bertola,19, Defender,,,0(2),-,-,0.5,-,-,-,-,-,0.5,6.43,33
Takehiro Tomiyasu,23, D(CR),,,0(1),-,-,-,1,1,-,-,-,1,6.43,9
Joakim Maehle,25, D(LR),M(LR),,15(11),1,1,0.8,0.6,0.5,1,-,0.7,0.6,6.43,1468
Kristjan Asllani,20, M(C),,,14(9),1,1,0.7,0.3,0.3,1,-,0.3,0.8,6.43,1347
Simone Verdi,29, AM(CLR),FW,,0(3),1,-,0.7,0.3,-,0.3,0.3,0.7,0.7,6.43,43
Joseph Alfred Duncan,29, DMC,,,21(12),2,2,0.3,0.8,0.4,0.4,-,0.5,0.8,6.43,1934
Luca Ranieri,23, D(L),M(L),,25(2),1,-,0.3,0.4,0.6,0.4,0.1,0.4,0.8,6.43,2116
Dalbert,28, D(L),DMC,M(L),27(1),-,2,0.4,1,0.4,1,0.1,0.7,1.4,6.42,2096
Dimitrios Nikolaou,23, D(C),,,36,-,-,0.1,0.1,0.5,0.6,-,0.3,0.8,6.42,3240
Marco Modolo,33, Defender,,,4(2),-,-,0.2,-,-,0.5,-,-,0.2,6.42,390
Denso Kasius,19, Defender,,,1(6),-,-,0.3,0.7,0.4,0.6,-,-,0.9,6.42,177
Paolo Faragò,29, D(R),DMC,M(R),0(1),-,-,2,-,1,-,-,-,1,6.42,16
Giangiacomo Magnani,26, D(C),,,3(1),-,-,-,-,-,0.3,-,-,0.3,6.42,238
Giorgio Scalvini,18, D(C),,,9(9),1,-,0.9,0.3,0.2,0.4,-,0.3,0.7,6.42,761
Mert Müldür,23, D(R),,,24(7),-,1,0.3,0.4,0.6,0.5,-,0.3,0.9,6.41,2047
Arturo Vidal,35, M(CR),,,2(26),1,2,0.6,0.4,0.2,0.4,-,0.2,0.3,6.41,715
Davide Marfella,22, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.41,10
Cedric Gondo,25, FW,,,10(4),1,-,1.4,0.9,0.8,2.3,0.2,1.4,2.8,6.41,705
Nadiem Amiri,25, M(CLR),,,9(4),-,1,1.2,1.5,0.9,1.5,0.1,1,2.5,6.41,685
Jeremy Toljan,27, D(LR),M(LR),,15(5),-,-,0.2,0.6,0.2,0.4,-,0.3,0.9,6.41,1399
Fodé Ballo-Touré,25, D(L),M(L),,5(5),-,-,0.2,0.4,0.5,1,0.1,0.6,0.5,6.41,445
Zinho Vanheusden,22, D(C),,,11(3),-,-,0.4,0.1,0.1,0.7,-,0.1,0.3,6.41,990
Mattia Perin,29, GK,,,5,-,-,-,-,-,0.2,-,-,-,6.41,406
Luigi Samele,20, Forward,,,0(2),-,1,-,0.5,-,-,-,0.5,-,6.4,3
Gastón Pereiro,26, AM(CLR),FW,,9(20),4,2,0.7,0.7,0.3,0.1,0.1,0.6,0.5,6.4,964
Adam Ounas,25, AM(CLR),FW,,1(14),-,-,0.9,0.8,1.6,0.7,-,0.7,1.3,6.4,312
Charalampos Lykogiannis,28, D(CL),M(L),,21(7),1,-,0.8,0.4,0.3,0.5,-,0.3,1.2,6.4,1822
Liam Henderson,26, AM(C),,,23(15),2,3,1.1,1,0.1,0.6,0.1,0.4,0.7,6.4,2019
Filippo Bandinelli,27, M(C),,,24(11),2,3,1,0.9,0.5,0.5,0.1,0.7,1.1,6.39,1968
Federico Ceccherini,30, D(C),,,29(5),1,-,0.3,0.2,0.4,0.7,0.1,0.4,0.9,6.39,2375
Kelvin Yeboah,22, FW,,,9(8),-,1,0.9,0.8,0.8,1.8,0.4,0.8,2.6,6.39,848
Edoardo Goldaniga,28, D(CR),,,11,-,-,0.5,0.4,0.3,1.2,0.1,-,0.6,6.39,937
Carles Pérez,24, AM(CR),,,3(16),1,1,1.4,0.8,0.6,0.4,-,0.6,0.8,6.39,545
Daniele Baselli,30, M(C),,,2(7),-,1,0.6,0.9,0.4,0.3,-,0.9,0.6,6.38,283
Francesco Rossi,31, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.38,36
Vlad Chiriches,32, D(CR),,,27(2),-,-,0.3,0.1,0.1,0.4,-,0.3,0.4,6.38,2304
Moustapha Cissé,18, Forward,,,0(3),1,-,1,-,0.3,0.3,0.7,0.3,1.7,6.38,35
Samu Castillejo,27, AM(CLR),,,1(4),-,-,0.4,0.4,-,0.4,-,0.6,1,6.38,126
Domen Crnigoj,26, AM(CR),,,22(12),3,1,0.9,0.3,0.5,0.4,-,0.5,1.2,6.37,1889
Diego Demme,30, DMC,,,7(12),1,-,0.1,0.3,0.2,0.4,-,0.3,0.6,6.37,686
Adam Obert,19, Defender,,,3(3),-,-,-,-,0.7,-,-,0.7,0.8,6.37,273
Giacomo Satalino,23, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.37,8
Sebastian Walukiewicz,22, D(C),,,4(3),-,-,0.1,0.1,0.9,0.4,-,-,0.6,6.37,303
Andrea Carboni,21, D(C),,,25(5),-,-,0.3,0.1,0.1,0.3,-,0.2,0.5,6.37,2218
Mehdi Bourabia,30, M(C),,,2(6),1,-,0.1,0.3,0.8,0.8,-,0.3,0.8,6.37,275
Jonathan Ikoné,24, AM(CLR),FW,,7(10),1,1,0.9,0.6,0.8,0.4,0.1,0.6,1.6,6.36,646
Nadir Zortea,22, D(R),,,13(16),1,2,0.6,0.6,0.9,0.2,-,0.4,1.1,6.36,1406
Patric,29, D(CR),M(R),,20(5),1,1,0.2,0.2,0.1,0.3,-,-,0.3,6.36,1654
Leonardo Spinazzola,29, D(LR),M(L),,2(1),-,-,0.7,0.3,1,-,-,0.7,1,6.36,129
Giangiacomo Magnani,26, D(C),,,5(9),-,-,0.4,-,-,0.6,-,-,0.3,6.36,527
Fabio Miretti,18, Midfielder,,,4(2),-,-,0.3,0.8,0.2,0.7,-,-,1,6.36,322
Franck Ribéry,39, AM(CL),FW,,17(7),-,3,0.5,1.3,1.2,1.6,0.1,2.2,2.9,6.36,1429
Kaan Ayhan,27, D(CR),DMC,,14(9),1,-,0.2,0.1,-,0.2,-,-,0.1,6.35,1345
Ardian Ismajli,25, D(C),,,13(7),-,-,0.3,0.2,0.1,0.7,-,-,0.3,6.35,1264
Ilija Nestorovski,32, FW,,,1(6),1,1,0.7,0.6,-,1,0.3,-,0.7,6.35,185
Eldor Shomurodov,26, FW,,,5(23),3,4,1.1,0.7,0.1,0.2,0.1,0.6,0.8,6.35,767
Kacper Urbanski,17, Midfielder,,,0(1),-,-,-,-,-,-,-,-,1,6.35,45
Kingsley Michael,22, Midfielder,,,1(1),-,-,0.5,-,-,0.5,-,-,0.5,6.35,76
Paolo Ghiglione,25, D(R),M(R),,6(7),-,1,0.6,0.6,0.7,0.2,-,0.2,1.4,6.35,598
David Strelec,21, Forward,,,7(3),1,-,0.4,0.7,0.4,0.6,0.2,0.3,1.5,6.35,506
Kevin Lasagna,29, AM(CL),FW,,11(17),2,4,1.5,0.5,0.4,0.4,0.4,1,2,6.35,1173
Luca Fiordilino,25, M(C),,,5(10),-,-,0.2,0.4,0.2,0.7,0.1,0.5,0.7,6.35,657
Sofyan Amrabat,25, DMC,,,8(15),1,-,0.2,0.3,0.4,0.6,-,0.3,0.4,6.35,931
Julian Chabot,24, D(C),,,4(7),-,-,0.3,-,-,1,-,0.2,0.4,6.34,482
Youssef Maleh,23, M(C),,,11(17),2,3,0.8,0.5,0.1,0.7,-,0.3,1,6.34,1018
Andrea La Mantia,31, FW,,,3(15),2,1,0.9,0.4,-,0.3,0.2,0.4,0.7,6.34,478
Robin Gosens,27, D(L),M(CL),,0(7),-,1,0.6,0.3,-,0.3,0.3,-,0.4,6.34,164
Fabio Quagliarella,39, FW,,,19(14),4,3,1.8,0.6,0.3,0.8,0.5,0.8,1.5,6.34,1661
Álvaro Odriozola,26, D(R),,,18(7),1,1,0.2,1,0.5,0.5,-,0.5,1,6.34,1730
Gonzalo Escalante,29, DMC,,,0(1),-,-,-,-,-,-,-,-,1,6.34,8
Jacopo Sala,30, D(LR),M(CR),,13(5),1,-,0.2,0.4,0.3,0.7,0.1,0.2,0.5,6.34,891
Alessandro Zanoli,21, D(R),,,5(7),-,-,-,0.2,0.5,0.2,-,0.2,0.4,6.34,453
Lorenzo Venuti,27, D(CLR),M(LR),,20(3),-,-,0.3,0.3,0.2,1.4,-,0.4,0.8,6.34,1578
Andrea Petagna,26, FW,,,4(20),3,1,0.5,0.4,0.4,0.6,0.1,0.6,0.9,6.34,574
Matías Vecino,30, M(C),,,2(15),1,-,0.4,0.3,0.1,0.2,-,0.3,0.1,6.33,363
Michel Aebischer,25, M(C),,,4(8),-,-,0.2,0.5,0.1,0.3,-,0.4,0.8,6.33,433
Fabio Depaoli,25, D(R),DMC,M(R),7(11),1,1,0.6,0.3,0.4,0.6,0.2,0.3,0.4,6.33,697
Tyronne Ebuehi,26, D(LR),,,12(7),-,-,0.4,0.3,0.6,0.2,0.1,0.3,0.8,6.33,1142
Yayah Kallon,20, Forward,,,5(10),-,1,0.7,0.7,1.2,0.9,0.2,0.7,1.8,6.33,630
Ebrima Colley,22, Midfielder,,,3(8),-,-,1.1,0.5,1.1,1.1,0.2,0.7,1.4,6.33,390
Moise Kean,22, AM(L),FW,,12(20),5,1,0.9,0.2,0.6,0.5,0.4,0.7,1.3,6.33,1091
Luis Binks,20, D(C),,,7(8),-,-,0.1,0.1,0.1,0.4,-,0.1,0.1,6.33,643
Caleb Ekuban,28, AM(CLR),FW,,18(12),1,2,1.3,0.5,0.9,1.1,0.1,1.3,2.4,6.33,1721
Stefano Sturaro,29, M(CL),,,25(1),-,-,0.3,0.3,0.2,1.4,0.2,1,1.2,6.33,1783
Andrea Conti,28, D(R),M(R),,2(5),1,-,0.6,-,0.3,0.6,-,-,0.6,6.32,229
Liberato Cacace,21, D(L),M(L),,5(5),-,-,0.1,0.1,0.6,0.6,-,0.3,0.6,6.32,465
M'Bala Nzola,25, FW,,,10(11),2,1,1,0.5,0.8,0.3,0.7,1,2.5,6.32,1061
Leo Stulac,27, M(C),,,8(15),2,2,0.4,0.4,0.1,0.7,-,0.2,0.3,6.32,822
Mitchell Dijks,29, D(L),M(L),,7(9),-,1,0.3,0.4,0.8,0.6,-,0.3,0.8,6.32,688
Bosko Sutalo,22, D(C),,,6(18),-,-,0.2,-,0.4,0.4,-,0.3,0.8,6.31,912
Ebrima Darboe,21, DMC,,,1,-,-,1,-,-,-,-,-,1,6.31,64
Abdoulaye Touré,28, DMC,,,6(2),-,-,0.5,0.1,0.8,1.1,-,0.5,0.5,6.31,435
Ivor Pandur,22, GK,,,3,-,-,-,-,-,0.3,-,-,-,6.31,270
Jens Stryger Larsen,31, D(CLR),M(LR),,8(3),-,1,0.8,0.9,0.4,0.3,0.1,0.5,0.6,6.31,686
Karol Linetty,27, M(CLR),,,11(5),-,1,0.8,1,0.3,0.6,-,0.4,1.8,6.3,899
Tiemoué Bakayoko,27, DMC,,,5(9),-,-,0.3,0.2,0.3,0.7,-,0.3,0.2,6.3,496
Andreas Skov Olsen,22, M(R),,,6(12),-,2,0.4,0.4,0.3,0.8,-,0.3,1.1,6.3,744
Carlo Pinsoglio,32, Goalkeeper,,,0(1),-,-,-,-,-,-,-,-,-,6.3,45
Mato Jajalo,34, M(C),,,6(16),-,1,0.2,0.4,0.1,0.3,-,0.2,0.5,6.3,621
Pasquale Mazzocchi,26, D(R),M(R),,15(3),-,-,0.3,0.3,0.9,0.3,-,0.7,1.9,6.3,1246
Kevin Strootman,32, DMC,,,7(3),-,-,0.1,0.3,0.4,1,-,0.2,0.6,6.29,645
Amadou Diawara,24, DMC,,,2(2),-,-,0.3,0.3,0.3,-,-,-,-,6.29,169
José Callejón,35, M(LR),FW,,16(14),1,2,0.6,0.7,0.2,0.6,0.1,0.4,0.6,6.29,1302
Albert Gudmundsson,24, AM(CLR),FW,,6(6),1,-,0.8,1,0.6,0.8,0.3,0.8,2.3,6.29,607
Kristoffer Askildsen,21, Midfielder,,,7(12),-,-,0.4,0.1,0.2,0.7,-,0.3,0.5,6.29,749
Keita Baldé,27, AM(LR),FW,,14(12),3,1,1,0.4,0.2,1.2,0.3,0.4,1.9,6.29,1233
Andrea Masiello,36, D(CR),,,6(1),-,-,0.3,0.1,-,0.6,-,0.4,0.6,6.29,517
Pablo Galdames,25, M(C),,,11(8),-,-,0.6,0.7,0.4,0.6,0.2,0.9,0.5,6.29,1032
Radu Dragusin,20, D(C),,,5(2),-,-,-,0.1,-,0.6,-,-,0.4,6.29,486
Ruan,23, D(C),,,0(10),-,-,-,0.1,0.7,0.8,-,0.2,0.2,6.28,207
Diego Perotti,33, M(CLR),FW,,1(10),-,-,0.9,0.5,0.7,0.9,-,0.5,0.6,6.28,278
Andrea Schiavone,29, M(C),,,5(9),1,-,0.1,0.8,0.1,0.4,-,0.1,0.6,6.28,569
Faouzi Ghoulam,31, D(L),,,3(11),-,-,0.2,0.5,0.1,0.1,-,0.1,0.1,6.28,325
Francesco Di Mariano,26, Forward,,,1,-,-,-,1,-,1,-,-,-,6.28,63
Marko Rog,26, M(C),,,2(6),-,1,0.9,0.5,0.5,1.8,-,0.9,0.8,6.28,307
Viktor Kovalenko,26, M(C),,,16(10),1,4,0.3,0.7,0.2,0.8,-,0.7,1.1,6.28,1323
Matheus Henrique,24, M(C),,,10(15),-,1,0.3,0.6,0.8,0.5,-,0.7,0.4,6.28,1066
Filippo Melegoni,23, AM(CR),,,10(15),1,-,0.5,0.6,0.3,0.8,0.1,0.5,1.6,6.28,976
Gianluca Gaetano,22, Midfielder,,,0(2),-,-,-,-,-,0.5,-,-,0.5,6.28,19
Francesco Di Tacchio,32, M(C),,,14(4),-,-,0.8,0.2,0.3,1.3,-,0.4,0.9,6.27,1257
Patrick Cutrone,24, FW,,,15(13),3,-,1.8,0.3,0.3,0.6,0.7,0.6,1.3,6.27,1402
Riccardo Calafiori,20, Defender,,,2(4),-,1,-,0.2,0.3,-,-,-,0.3,6.27,170
Kevin Malcuit,30, D(R),M(R),,2(6),-,1,0.1,0.3,0.4,0.6,-,0.3,0.6,6.27,286
Gregoire Defrel,30, AM(CR),FW,,11(27),2,2,0.7,0.6,0.5,0.5,0.1,0.8,1,6.27,1346
Andrei Motoc,20, Midfielder,,,1,-,-,1,-,1,2,-,-,1,6.27,90
Toma Basic,25, M(C),,,9(20),-,2,0.6,0.2,0.2,0.2,-,0.2,0.6,6.27,969
Aleksa Terzic,22, Defender,,,1(13),-,1,-,0.4,0.1,0.1,-,0.2,0.6,6.27,261
Yildirim Mert Çetin,25, D(C),,,0(2),-,-,-,-,0.5,0.5,-,0.5,0.5,6.27,46
Demba Seck,21, Forward,,,1(5),-,-,0.7,-,0.7,0.3,0.3,0.3,0.7,6.26,143
Stefan Radu,35, D(CL),,,6(4),-,-,0.2,-,0.1,0.5,-,0.3,0.5,6.26,554
Riccardo Fiamozzi,29, D(R),,,7(3),-,1,-,0.6,0.3,0.7,-,0.4,0.4,6.26,622
Jean-Daniel Akpa Akpro,29, D(R),M(CLR),,4(6),-,-,0.3,0.2,0.6,0.8,-,0.4,1.3,6.26,313
Riccardo Marchizza,24, D(L),,,16(3),-,1,0.4,0.6,0.6,0.2,0.1,0.4,0.8,6.26,1352
Radu Dragusin,20, D(C),,,4(9),-,-,0.2,0.2,0.1,0.4,0.1,0.3,0.2,6.26,613
Marvin Zeegelaar,31, D(CL),M(L),,6(8),-,-,0.2,0.1,0.4,0.3,0.1,0.1,0.4,6.25,637
